Country Name,Country Code,Source,Year,Production
Euro area,EMU,Nuclear,2001,35.59
Eritrea,ERI,Nuclear,2001,0.0
Spain,ESP,Nuclear,2001,27.33
Estonia,EST,Nuclear,2001,0.0
Ethiopia,ETH,Nuclear,2001,0.0
European Union,EUU,Nuclear,2001,32.83
Fragile and conflict affected situations,FCS,Nuclear,2001,0.7
Finland,FIN,Nuclear,2001,30.57
Fiji,FJI,Nuclear,2001,0.0
France,FRA,Nuclear,2001,77.22
Faroe Islands,FRO,Nuclear,2001,0.0
"Micronesia, Fed. Sts.",FSM,Nuclear,2001,0.0
Gabon,GAB,Nuclear,2001,0.0
United Kingdom,GBR,Nuclear,2001,23.56
Georgia,GEO,Nuclear,2001,0.0
Ghana,GHA,Nuclear,2001,0.0
Gibraltar,GIB,Nuclear,2001,0.0
Guinea,GIN,Nuclear,2001,0.0
"Gambia, The",GMB,Nuclear,2001,0.0
Guinea-Bissau,GNB,Nuclear,2001,0.0
Equatorial Guinea,GNQ,Nuclear,2001,0.0
Greece,GRC,Nuclear,2001,0.0
Grenada,GRD,Nuclear,2001,0.0
Greenland,GRL,Nuclear,2001,0.0
Guatemala,GTM,Nuclear,2001,0.0
Guam,GUM,Nuclear,2001,0.0
Guyana,GUY,Nuclear,2001,0.0
High income,HIC,Nuclear,2001,23.31
"Hong Kong SAR, China",HKG,Nuclear,2001,0.0
Honduras,HND,Nuclear,2001,0.0
Heavily indebted poor countries (HIPC),HPC,Nuclear,2001,0.0
Croatia,HRV,Nuclear,2001,0.0
Haiti,HTI,Nuclear,2001,0.0
Hungary,HUN,Nuclear,2001,38.79
IBRD only,IBD,Nuclear,2001,5.72
IDA & IBRD total,IBT,Nuclear,2001,5.43
IDA total,IDA,Nuclear,2001,0.69
IDA blend,IDB,Nuclear,2001,1.45
Indonesia,IDN,Nuclear,2001,0.0
IDA only,IDX,Nuclear,2001,0.0
Isle of Man,IMN,Nuclear,2001,0.0
India,IND,Nuclear,2001,3.31
Not classified,INX,Nuclear,2001,0.0
Ireland,IRL,Nuclear,2001,0.0
"Iran, Islamic Rep.",IRN,Nuclear,2001,0.0
Iraq,IRQ,Nuclear,2001,0.0
Iceland,ISL,Nuclear,2001,0.0
Israel,ISR,Nuclear,2001,0.0
Italy,ITA,Nuclear,2001,0.0
Jamaica,JAM,Nuclear,2001,0.0
Jordan,JOR,Nuclear,2001,0.0
Japan,JPN,Nuclear,2001,29.85
Kazakhstan,KAZ,Nuclear,2001,0.0
Kenya,KEN,Nuclear,2001,0.0
Kyrgyz Republic,KGZ,Nuclear,2001,0.0
Cambodia,KHM,Nuclear,2001,0.0
Kiribati,KIR,Nuclear,2001,0.0
St. Kitts and Nevis,KNA,Nuclear,2001,0.0
"Korea, Rep.",KOR,Nuclear,2001,36.27
Kuwait,KWT,Nuclear,2001,0.0
Latin America & Caribbean (excluding high income),LAC,Nuclear,2001,3.67
Lao PDR,LAO,Nuclear,2001,0.0
Lebanon,LBN,Nuclear,2001,0.0
Liberia,LBR,Nuclear,2001,0.0
Libya,LBY,Nuclear,2001,0.0
St. Lucia,LCA,Nuclear,2001,0.0
Latin America & Caribbean,LCN,Nuclear,2001,3.04
Least developed countries: UN classification,LDC,Nuclear,2001,0.0
Low income,LIC,Nuclear,2001,0.0
Liechtenstein,LIE,Nuclear,2001,0.0
Sri Lanka,LKA,Nuclear,2001,0.0
Lower middle income,LMC,Nuclear,2001,6.6
Low & middle income,LMY,Nuclear,2001,5.65
Lesotho,LSO,Nuclear,2001,0.0
Late-demographic dividend,LTE,Nuclear,2001,5.31
Lithuania,LTU,Nuclear,2001,79.11
Luxembourg,LUX,Nuclear,2001,0.0
Latvia,LVA,Nuclear,2001,0.0
"Macao SAR, China",MAC,Nuclear,2001,0.0
St. Martin (French part),MAF,Nuclear,2001,0.0
Morocco,MAR,Nuclear,2001,0.0
Monaco,MCO,Nuclear,2001,0.0
Moldova,MDA,Nuclear,2001,0.0
Madagascar,MDG,Nuclear,2001,0.0
Maldives,MDV,Nuclear,2001,0.0
Middle East & North Africa,MEA,Nuclear,2001,0.0
Mexico,MEX,Nuclear,2001,4.08
Marshall Islands,MHL,Nuclear,2001,0.0
Middle income,MIC,Nuclear,2001,5.76
North Macedonia,MKD,Nuclear,2001,0.0
Mali,MLI,Nuclear,2001,0.0
Malta,MLT,Nuclear,2001,0.0
Myanmar,MMR,Nuclear,2001,0.0
Middle East & North Africa (excluding high income),MNA,Nuclear,2001,0.0
Montenegro,MNE,Nuclear,2001,0.0
Mongolia,MNG,Nuclear,2001,0.0
Northern Mariana Islands,MNP,Nuclear,2001,0.0
Mozambique,MOZ,Nuclear,2001,0.0
Mauritania,MRT,Nuclear,2001,0.0
Mauritius,MUS,Nuclear,2001,0.0
Malawi,MWI,Nuclear,2001,0.0
Malaysia,MYS,Nuclear,2001,0.0
North America,NAC,Nuclear,2001,19.62
Namibia,NAM,Nuclear,2001,0.0
New Caledonia,NCL,Nuclear,2001,0.0
Niger,NER,Nuclear,2001,0.0
Nigeria,NGA,Nuclear,2001,0.0
Nicaragua,NIC,Nuclear,2001,0.0
Netherlands,NLD,Nuclear,2001,4.25
Norway,NOR,Nuclear,2001,0.0
Nepal,NPL,Nuclear,2001,0.0
Nauru,NRU,Nuclear,2001,0.0
New Zealand,NZL,Nuclear,2001,0.0
OECD members,OED,Nuclear,2001,23.57
Oman,OMN,Nuclear,2001,0.0
Other small states,OSS,Nuclear,2001,0.0
Pakistan,PAK,Nuclear,2001,3.16
Panama,PAN,Nuclear,2001,0.0
Peru,PER,Nuclear,2001,0.0
Philippines,PHL,Nuclear,2001,0.0
Palau,PLW,Nuclear,2001,0.0
Papua New Guinea,PNG,Nuclear,2001,0.0
Poland,POL,Nuclear,2001,0.0
Pre-demographic dividend,PRE,Nuclear,2001,0.0
Puerto Rico,PRI,Nuclear,2001,0.0
"Korea, Dem. People's Rep.",PRK,Nuclear,2001,0.0
Portugal,PRT,Nuclear,2001,0.0
Paraguay,PRY,Nuclear,2001,0.0
West Bank and Gaza,PSE,Nuclear,2001,0.0
Pacific island small states,PSS,Nuclear,2001,0.0
Post-demographic dividend,PST,Nuclear,2001,25.16
French Polynesia,PYF,Nuclear,2001,0.0
Qatar,QAT,Nuclear,2001,0.0
Romania,ROU,Nuclear,2001,10.11
Russian Federation,RUS,Nuclear,2001,15.4
Rwanda,RWA,Nuclear,2001,0.0
South Asia,SAS,Nuclear,2001,3.14
Saudi Arabia,SAU,Nuclear,2001,0.0
Sudan,SDN,Nuclear,2001,0.0
Senegal,SEN,Nuclear,2001,0.0
Singapore,SGP,Nuclear,2001,0.0
Solomon Islands,SLB,Nuclear,2001,0.0
Sierra Leone,SLE,Nuclear,2001,0.0
El Salvador,SLV,Nuclear,2001,0.0
San Marino,SMR,Nuclear,2001,0.0
Somalia,SOM,Nuclear,2001,0.0
Serbia,SRB,Nuclear,2001,0.0
Sub-Saharan Africa (excluding high income),SSA,Nuclear,2001,3.3
South Sudan,SSD,Nuclear,2001,0.0
Sub-Saharan Africa,SSF,Nuclear,2001,3.29
Small states,SST,Nuclear,2001,0.0
Sao Tome and Principe,STP,Nuclear,2001,0.0
Suriname,SUR,Nuclear,2001,0.0
Slovak Republic,SVK,Nuclear,2001,53.69
Slovenia,SVN,Nuclear,2001,36.34
Sweden,SWE,Nuclear,2001,44.62
Eswatini,SWZ,Nuclear,2001,0.0
Sint Maarten (Dutch part),SXM,Nuclear,2001,0.0
Seychelles,SYC,Nuclear,2001,0.0
Syrian Arab Republic,SYR,Nuclear,2001,0.0
Turks and Caicos Islands,TCA,Nuclear,2001,0.0
Chad,TCD,Nuclear,2001,0.0
East Asia & Pacific (IDA & IBRD countries),TEA,Nuclear,2001,0.95
Europe & Central Asia (IDA & IBRD countries),TEC,Nuclear,2001,14.06
Togo,TGO,Nuclear,2001,0.0
Thailand,THA,Nuclear,2001,0.0
Tajikistan,TJK,Nuclear,2001,0.0
Turkmenistan,TKM,Nuclear,2001,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Nuclear,2001,3.14
Timor-Leste,TLS,Nuclear,2001,0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Nuclear,2001,0.0
Tonga,TON,Nuclear,2001,0.0
South Asia (IDA & IBRD),TSA,Nuclear,2001,3.14
Sub-Saharan Africa (IDA & IBRD countries),TSS,Nuclear,2001,3.29
Trinidad and Tobago,TTO,Nuclear,2001,0.0
Tunisia,TUN,Nuclear,2001,0.0
Turkiye,TUR,Nuclear,2001,0.0
Tuvalu,TUV,Nuclear,2001,0.0
Tanzania,TZA,Nuclear,2001,0.0
Uganda,UGA,Nuclear,2001,0.0
Ukraine,UKR,Nuclear,2001,44.08
Upper middle income,UMC,Nuclear,2001,5.45
Uruguay,URY,Nuclear,2001,0.0
United States,USA,Nuclear,2001,20.65
Uzbekistan,UZB,Nuclear,2001,0.0
St. Vincent and the Grenadines,VCT,Nuclear,2001,0.0
"Venezuela, RB",VEN,Nuclear,2001,0.0
British Virgin Islands,VGB,Nuclear,2001,0.0
Virgin Islands (U.S.),VIR,Nuclear,2001,0.0
Vietnam,VNM,Nuclear,2001,0.0
Vanuatu,VUT,Nuclear,2001,0.0
World,WLD,Nuclear,2001,16.88
Samoa,WSM,Nuclear,2001,0.0
Kosovo,XKX,Nuclear,2001,0.0
"Yemen, Rep.",YEM,Nuclear,2001,0.0
South Africa,ZAF,Nuclear,2001,5.15
Zambia,ZMB,Nuclear,2001,0.0
Zimbabwe,ZWE,Nuclear,2001,0.0
Aruba,ABW,Oil,2001,0.0
Africa Eastern and Southern,AFE,Oil,2001,1.78
Afghanistan,AFG,Oil,2001,0.0
Africa Western and Central,AFW,Oil,2001,5.54
Angola,AGO,Oil,2001,37.91
Albania,ALB,Oil,2001,4.69
Andorra,AND,Oil,2001,0.0
Arab World,ARB,Oil,2001,31.89
United Arab Emirates,ARE,Oil,2001,2.8
Argentina,ARG,Oil,2001,1.11
Armenia,ARM,Oil,2001,0.0
American Samoa,ASM,Oil,2001,0.0
Antigua and Barbuda,ATG,Oil,2001,0.0
Australia,AUS,Oil,2001,0.91
Austria,AUT,Oil,2001,2.98
Azerbaijan,AZE,Oil,2001,33.75
Burundi,BDI,Oil,2001,0.0
Belgium,BEL,Oil,2001,2.12
Benin,BEN,Oil,2001,96.97
Burkina Faso,BFA,Oil,2001,0.0
Bangladesh,BGD,Oil,2001,6.74
Bulgaria,BGR,Oil,2001,1.33
Bahrain,BHR,Oil,2001,0.0
"Bahamas, The",BHS,Oil,2001,0.0
Bosnia and Herzegovina,BIH,Oil,2001,0.86
Belarus,BLR,Oil,2001,5.81
Belize,BLZ,Oil,2001,0.0
Bermuda,BMU,Oil,2001,0.0
Bolivia,BOL,Oil,2001,1.18
Brazil,BRA,Oil,2001,4.82
Barbados,BRB,Oil,2001,0.0
Brunei Darussalam,BRN,Oil,2001,0.93
Bhutan,BTN,Oil,2001,0.0
Botswana,BWA,Oil,2001,2.13
Central African Republic,CAF,Oil,2001,0.0
Canada,CAN,Oil,2001,2.86
Central Europe and the Baltics,CEB,Oil,2001,3.81
Switzerland,CHE,Oil,2001,0.35
Channel Islands,CHI,Oil,2001,0.0
Chile,CHL,Oil,2001,3.0
China,CHN,Oil,2001,3.28
Cote d'Ivoire,CIV,Oil,2001,0.27
Cameroon,CMR,Oil,2001,1.89
"Congo, Dem. Rep.",COD,Oil,2001,0.08
"Congo, Rep.",COG,Oil,2001,0.0
Colombia,COL,Oil,2001,0.23
Comoros,COM,Oil,2001,0.0
Cabo Verde,CPV,Oil,2001,0.0
Costa Rica,CRI,Oil,2001,1.48
Caribbean small states,CSS,Oil,2001,0.0
Cuba,CUB,Oil,2001,56.72
Curacao,CUW,Oil,2001,0.0
Cayman Islands,CYM,Oil,2001,0.0
Cyprus,CYP,Oil,2001,100.0
Czech Republic,CZE,Oil,2001,0.52
Germany,DEU,Oil,2001,0.82
Djibouti,DJI,Oil,2001,0.0
Dominica,DMA,Oil,2001,0.0
Denmark,DNK,Oil,2001,2.32
Dominican Republic,DOM,Oil,2001,91.07
Algeria,DZA,Oil,2001,2.91
East Asia & Pacific (excluding high income),EAP,Oil,2001,4.94
Early-demographic dividend,EAR,Oil,2001,15.63
East Asia & Pacific,EAS,Oil,2001,8.13
Europe & Central Asia (excluding high income),ECA,Oil,2001,3.86
Europe & Central Asia,ECS,Oil,2001,4.77
Ecuador,ECU,Oil,2001,36.01
"Egypt, Arab Rep.",EGY,Oil,2001,15.59
Euro area,EMU,Oil,2001,6.87
Eritrea,ERI,Oil,2001,99.57
Spain,ESP,Oil,2001,10.57
Estonia,EST,Oil,2001,0.47
Ethiopia,ETH,Oil,2001,0.94
European Union,EUU,Oil,2001,6.11
Fragile and conflict affected situations,FCS,Oil,2001,29.65
Finland,FIN,Oil,2001,0.89
Fiji,FJI,Oil,2001,0.0
France,FRA,Oil,2001,1.09
Faroe Islands,FRO,Oil,2001,0.0
"Micronesia, Fed. Sts.",FSM,Oil,2001,0.0
Gabon,GAB,Oil,2001,14.78
United Kingdom,GBR,Oil,2001,1.37
Georgia,GEO,Oil,2001,0.36
Ghana,GHA,Oil,2001,0.0
Gibraltar,GIB,Oil,2001,100.0
Guinea,GIN,Oil,2001,0.0
"Gambia, The",GMB,Oil,2001,0.0
Guinea-Bissau,GNB,Oil,2001,0.0
Equatorial Guinea,GNQ,Oil,2001,0.0
Greece,GRC,Oil,2001,15.97
Grenada,GRD,Oil,2001,0.0
Greenland,GRL,Oil,2001,0.0
Guatemala,GTM,Oil,2001,43.45
Guam,GUM,Oil,2001,0.0
Guyana,GUY,Oil,2001,0.0
High income,HIC,Oil,2001,6.14
"Hong Kong SAR, China",HKG,Oil,2001,0.48
Honduras,HND,Oil,2001,50.75
Heavily indebted poor countries (HIPC),HPC,Oil,2001,10.03
Croatia,HRV,Oil,2001,16.7
Haiti,HTI,Oil,2001,52.36
Hungary,HUN,Oil,2001,11.51
IBRD only,IBD,Oil,2001,7.83
IDA & IBRD total,IBT,Oil,2001,8.37
IDA total,IDA,Oil,2001,17.74
IDA blend,IDB,Oil,2001,20.56
Indonesia,IDN,Oil,2001,19.38
IDA only,IDX,Oil,2001,15.03
Isle of Man,IMN,Oil,2001,0.0
India,IND,Oil,2001,4.55
Not classified,INX,Oil,2001,0.0
Ireland,IRL,Oil,2001,21.12
"Iran, Islamic Rep.",IRN,Oil,2001,21.27
Iraq,IRQ,Oil,2001,81.82
Iceland,ISL,Oil,2001,0.05
Israel,ISR,Oil,2001,24.75
Italy,ITA,Oil,2001,27.59
Jamaica,JAM,Oil,2001,96.54
Jordan,JOR,Oil,2001,89.14
Japan,JPN,Oil,2001,12.01
Kazakhstan,KAZ,Oil,2001,4.19
Kenya,KEN,Oil,2001,33.41
Kyrgyz Republic,KGZ,Oil,2001,0.0
Cambodia,KHM,Oil,2001,99.8
Kiribati,KIR,Oil,2001,0.0
St. Kitts and Nevis,KNA,Oil,2001,0.0
"Korea, Rep.",KOR,Oil,2001,11.54
Kuwait,KWT,Oil,2001,69.29
Latin America & Caribbean (excluding high income),LAC,Oil,2001,18.13
Lao PDR,LAO,Oil,2001,0.0
Lebanon,LBN,Oil,2001,96.7
Liberia,LBR,Oil,2001,0.0
Libya,LBY,Oil,2001,77.95
St. Lucia,LCA,Oil,2001,0.0
Latin America & Caribbean,LCN,Oil,2001,16.41
Least developed countries: UN classification,LDC,Oil,2001,13.1
Low income,LIC,Oil,2001,0.0
Liechtenstein,LIE,Oil,2001,0.0
Sri Lanka,LKA,Oil,2001,53.99
Lower middle income,LMC,Oil,2001,11.05
Low & middle income,LMY,Oil,2001,8.61
Lesotho,LSO,Oil,2001,0.0
Late-demographic dividend,LTE,Oil,2001,5.13
Lithuania,LTU,Oil,2001,4.53
Luxembourg,LUX,Oil,2001,0.0
Latvia,LVA,Oil,2001,2.22
"Macao SAR, China",MAC,Oil,2001,0.0
St. Martin (French part),MAF,Oil,2001,0.0
Morocco,MAR,Oil,2001,15.49
Monaco,MCO,Oil,2001,0.0
Moldova,MDA,Oil,2001,0.55
Madagascar,MDG,Oil,2001,0.0
Maldives,MDV,Oil,2001,0.0
Middle East & North Africa,MEA,Oil,2001,29.5
Mexico,MEX,Oil,2001,42.0
Marshall Islands,MHL,Oil,2001,0.0
Middle income,MIC,Oil,2001,8.44
North Macedonia,MKD,Oil,2001,2.62
Mali,MLI,Oil,2001,0.0
Malta,MLT,Oil,2001,100.0
Myanmar,MMR,Oil,2001,11.35
Middle East & North Africa (excluding high income),MNA,Oil,2001,31.63
Montenegro,MNE,Oil,2001,0.0
Mongolia,MNG,Oil,2001,3.25
Northern Mariana Islands,MNP,Oil,2001,0.0
Mozambique,MOZ,Oil,2001,0.35
Mauritania,MRT,Oil,2001,0.0
Mauritius,MUS,Oil,2001,46.94
Malawi,MWI,Oil,2001,0.0
Malaysia,MYS,Oil,2001,6.16
North America,NAC,Oil,2001,3.31
Namibia,NAM,Oil,2001,0.0
New Caledonia,NCL,Oil,2001,0.0
Niger,NER,Oil,2001,25.56
Nigeria,NGA,Oil,2001,0.0
Nicaragua,NIC,Oil,2001,80.2
Netherlands,NLD,Oil,2001,2.83
Norway,NOR,Oil,2001,0.01
Nepal,NPL,Oil,2001,0.96
Nauru,NRU,Oil,2001,0.0
New Zealand,NZL,Oil,2001,0.0
OECD members,OED,Oil,2001,6.0
Oman,OMN,Oil,2001,17.66
Other small states,OSS,Oil,2001,10.62
Pakistan,PAK,Oil,2001,35.98
Panama,PAN,Oil,2001,50.78
Peru,PER,Oil,2001,8.78
Philippines,PHL,Oil,2001,20.97
Palau,PLW,Oil,2001,0.0
Papua New Guinea,PNG,Oil,2001,0.0
Poland,POL,Oil,2001,1.67
Pre-demographic dividend,PRE,Oil,2001,29.72
Puerto Rico,PRI,Oil,2001,0.0
"Korea, Dem. People's Rep.",PRK,Oil,2001,5.01
Portugal,PRT,Oil,2001,20.23
Paraguay,PRY,Oil,2001,0.0
West Bank and Gaza,PSE,Oil,2001,0.0
Pacific island small states,PSS,Oil,2001,0.0
Post-demographic dividend,PST,Oil,2001,5.34
French Polynesia,PYF,Oil,2001,0.0
Qatar,QAT,Oil,2001,0.0
Romania,ROU,Oil,2001,10.03
Russian Federation,RUS,Oil,2001,3.37
Rwanda,RWA,Oil,2001,0.0
South Asia,SAS,Oil,2001,8.32
Saudi Arabia,SAU,Oil,2001,28.64
Sudan,SDN,Oil,2001,55.35
Senegal,SEN,Oil,2001,91.49
Singapore,SGP,Oil,2001,69.04
Solomon Islands,SLB,Oil,2001,0.0
Sierra Leone,SLE,Oil,2001,0.0
El Salvador,SLV,Oil,2001,45.82
San Marino,SMR,Oil,2001,0.0
Somalia,SOM,Oil,2001,0.0
Serbia,SRB,Oil,2001,0.91
Sub-Saharan Africa (excluding high income),SSA,Oil,2001,2.23
South Sudan,SSD,Oil,2001,0.0
Sub-Saharan Africa,SSF,Oil,2001,2.23
Small states,SST,Oil,2001,15.96
Sao Tome and Principe,STP,Oil,2001,0.0
Suriname,SUR,Oil,2001,13.36
Slovak Republic,SVK,Oil,2001,2.17
Slovenia,SVN,Oil,2001,0.87
Sweden,SWE,Oil,2001,1.43
Eswatini,SWZ,Oil,2001,0.0
Sint Maarten (Dutch part),SXM,Oil,2001,0.0
Seychelles,SYC,Oil,2001,0.0
Syrian Arab Republic,SYR,Oil,2001,45.87
Turks and Caicos Islands,TCA,Oil,2001,0.0
Chad,TCD,Oil,2001,0.0
East Asia & Pacific (IDA & IBRD countries),TEA,Oil,2001,4.93
Europe & Central Asia (IDA & IBRD countries),TEC,Oil,2001,3.97
Togo,TGO,Oil,2001,59.35
Thailand,THA,Oil,2001,2.86
Tajikistan,TJK,Oil,2001,0.0
Turkmenistan,TKM,Oil,2001,0.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,Oil,2001,16.06
Timor-Leste,TLS,Oil,2001,0.0
Middle East & North Africa (IDA & IBRD countries),TMN,Oil,2001,31.98
Tonga,TON,Oil,2001,0.0
South Asia (IDA & IBRD),TSA,Oil,2001,8.32
Sub-Saharan Africa (IDA & IBRD countries),TSS,Oil,2001,2.23
Trinidad and Tobago,TTO,Oil,2001,0.05
Tunisia,TUN,Oil,2001,9.86
Turkiye,TUR,Oil,2001,8.45
Tuvalu,TUV,Oil,2001,0.0
Tanzania,TZA,Oil,2001,1.97
Uganda,UGA,Oil,2001,0.0
Ukraine,UKR,Oil,2001,0.61
Upper middle income,UMC,Oil,2001,7.46
Uruguay,URY,Oil,2001,0.21
United States,USA,Oil,2001,3.37
Uzbekistan,UZB,Oil,2001,9.92
St. Vincent and the Grenadines,VCT,Oil,2001,0.0
"Venezuela, RB",VEN,Oil,2001,11.09
British Virgin Islands,VGB,Oil,2001,0.0
Virgin Islands (U.S.),VIR,Oil,2001,0.0
Vietnam,VNM,Oil,2001,15.54
Vanuatu,VUT,Oil,2001,0.0
World,WLD,Oil,2001,7.05
Samoa,WSM,Oil,2001,0.0
Kosovo,XKX,Oil,2001,0.64
"Yemen, Rep.",YEM,Oil,2001,100.0
South Africa,ZAF,Oil,2001,0.0
Zambia,ZMB,Oil,2001,0.44
Zimbabwe,ZWE,Oil,2001,0.42
Aruba,ABW,Nuclear,2002,0.0
Africa Eastern and Southern,AFE,Nuclear,2002,4.03
Afghanistan,AFG,Nuclear,2002,0.0
Africa Western and Central,AFW,Nuclear,2002,0.0
Angola,AGO,Nuclear,2002,0.0
Albania,ALB,Nuclear,2002,0.0
Andorra,AND,Nuclear,2002,0.0
Arab World,ARB,Nuclear,2002,0.0
United Arab Emirates,ARE,Nuclear,2002,0.0
Argentina,ARG,Nuclear,2002,6.89
Armenia,ARM,Nuclear,2002,41.35
American Samoa,ASM,Nuclear,2002,0.0
Antigua and Barbuda,ATG,Nuclear,2002,0.0
Australia,AUS,Nuclear,2002,0.0
Austria,AUT,Nuclear,2002,0.0
Azerbaijan,AZE,Nuclear,2002,0.0
Burundi,BDI,Nuclear,2002,0.0
Belgium,BEL,Nuclear,2002,58.51
Benin,BEN,Nuclear,2002,0.0
Burkina Faso,BFA,Nuclear,2002,0.0
Bangladesh,BGD,Nuclear,2002,0.0
Bulgaria,BGR,Nuclear,2002,47.95
Bahrain,BHR,Nuclear,2002,0.0
"Bahamas, The",BHS,Nuclear,2002,0.0
Bosnia and Herzegovina,BIH,Nuclear,2002,0.0
Belarus,BLR,Nuclear,2002,0.0
Belize,BLZ,Nuclear,2002,0.0
Bermuda,BMU,Nuclear,2002,0.0
Bolivia,BOL,Nuclear,2002,0.0
Brazil,BRA,Nuclear,2002,4.0
Barbados,BRB,Nuclear,2002,0.0
Brunei Darussalam,BRN,Nuclear,2002,0.0
Bhutan,BTN,Nuclear,2002,0.0
Botswana,BWA,Nuclear,2002,0.0
Central African Republic,CAF,Nuclear,2002,0.0
Canada,CAN,Nuclear,2002,12.56
Central Europe and the Baltics,CEB,Nuclear,2002,21.79
Switzerland,CHE,Nuclear,2002,41.6
Channel Islands,CHI,Nuclear,2002,0.0
Chile,CHL,Nuclear,2002,0.0
China,CHN,Nuclear,2002,1.52
Cote d'Ivoire,CIV,Nuclear,2002,0.0
Cameroon,CMR,Nuclear,2002,0.0
"Congo, Dem. Rep.",COD,Nuclear,2002,0.0
"Congo, Rep.",COG,Nuclear,2002,0.0
Colombia,COL,Nuclear,2002,0.0
Comoros,COM,Nuclear,2002,0.0
Cabo Verde,CPV,Nuclear,2002,0.0
Costa Rica,CRI,Nuclear,2002,0.0
Caribbean small states,CSS,Nuclear,2002,0.0
Cuba,CUB,Nuclear,2002,0.0
Curacao,CUW,Nuclear,2002,0.0
Cayman Islands,CYM,Nuclear,2002,0.0
Cyprus,CYP,Nuclear,2002,0.0
Czech Republic,CZE,Nuclear,2002,24.66
Germany,DEU,Nuclear,2002,28.33
Djibouti,DJI,Nuclear,2002,0.0
Dominica,DMA,Nuclear,2002,0.0
Denmark,DNK,Nuclear,2002,0.0
Dominican Republic,DOM,Nuclear,2002,0.0
Algeria,DZA,Nuclear,2002,0.0
East Asia & Pacific (excluding high income),EAP,Nuclear,2002,1.22
Early-demographic dividend,EAR,Nuclear,2002,2.05
East Asia & Pacific,EAS,Nuclear,2002,11.87
Europe & Central Asia (excluding high income),ECA,Nuclear,2002,16.08
Europe & Central Asia,ECS,Nuclear,2002,25.9
Ecuador,ECU,Nuclear,2002,0.0
"Egypt, Arab Rep.",EGY,Nuclear,2002,0.0
Euro area,EMU,Nuclear,2002,35.66
Eritrea,ERI,Nuclear,2002,0.0
Spain,ESP,Nuclear,2002,26.27
Estonia,EST,Nuclear,2002,0.0
Ethiopia,ETH,Nuclear,2002,0.0
European Union,EUU,Nuclear,2002,33.11
Fragile and conflict affected situations,FCS,Nuclear,2002,0.76
Finland,FIN,Nuclear,2002,29.74
Fiji,FJI,Nuclear,2002,0.0
France,FRA,Nuclear,2002,78.89
Faroe Islands,FRO,Nuclear,2002,0.0
"Micronesia, Fed. Sts.",FSM,Nuclear,2002,0.0
Gabon,GAB,Nuclear,2002,0.0
United Kingdom,GBR,Nuclear,2002,22.84
Georgia,GEO,Nuclear,2002,0.0
Ghana,GHA,Nuclear,2002,0.0
Gibraltar,GIB,Nuclear,2002,0.0
Guinea,GIN,Nuclear,2002,0.0
"Gambia, The",GMB,Nuclear,2002,0.0
Guinea-Bissau,GNB,Nuclear,2002,0.0
Equatorial Guinea,GNQ,Nuclear,2002,0.0
Greece,GRC,Nuclear,2002,0.0
Grenada,GRD,Nuclear,2002,0.0
Greenland,GRL,Nuclear,2002,0.0
Guatemala,GTM,Nuclear,2002,0.0
Guam,GUM,Nuclear,2002,0.0
Guyana,GUY,Nuclear,2002,0.0
High income,HIC,Nuclear,2002,22.7
"Hong Kong SAR, China",HKG,Nuclear,2002,0.0
Honduras,HND,Nuclear,2002,0.0
Heavily indebted poor countries (HIPC),HPC,Nuclear,2002,0.0
Croatia,HRV,Nuclear,2002,0.0
Haiti,HTI,Nuclear,2002,0.0
Hungary,HUN,Nuclear,2002,38.59
IBRD only,IBD,Nuclear,2002,5.7
IDA & IBRD total,IBT,Nuclear,2002,5.4
IDA total,IDA,Nuclear,2002,0.5
IDA blend,IDB,Nuclear,2002,1.03
Indonesia,IDN,Nuclear,2002,0.0
IDA only,IDX,Nuclear,2002,0.0
Isle of Man,IMN,Nuclear,2002,0.0
India,IND,Nuclear,2002,3.18
Not classified,INX,Nuclear,2002,0.0
Ireland,IRL,Nuclear,2002,0.0
"Iran, Islamic Rep.",IRN,Nuclear,2002,0.0
Iraq,IRQ,Nuclear,2002,0.0
Iceland,ISL,Nuclear,2002,0.0
Israel,ISR,Nuclear,2002,0.0
Italy,ITA,Nuclear,2002,0.0
Jamaica,JAM,Nuclear,2002,0.0
Jordan,JOR,Nuclear,2002,0.0
Japan,JPN,Nuclear,2002,27.03
Kazakhstan,KAZ,Nuclear,2002,0.0
Kenya,KEN,Nuclear,2002,0.0
Kyrgyz Republic,KGZ,Nuclear,2002,0.0
Cambodia,KHM,Nuclear,2002,0.0
Kiribati,KIR,Nuclear,2002,0.0
St. Kitts and Nevis,KNA,Nuclear,2002,0.0
"Korea, Rep.",KOR,Nuclear,2002,36.11
Kuwait,KWT,Nuclear,2002,0.0
Latin America & Caribbean (excluding high income),LAC,Nuclear,2002,3.48
Lao PDR,LAO,Nuclear,2002,0.0
Lebanon,LBN,Nuclear,2002,0.0
Liberia,LBR,Nuclear,2002,0.0
Libya,LBY,Nuclear,2002,0.0
St. Lucia,LCA,Nuclear,2002,0.0
Latin America & Caribbean,LCN,Nuclear,2002,2.89
Least developed countries: UN classification,LDC,Nuclear,2002,0.0
Low income,LIC,Nuclear,2002,0.0
Liechtenstein,LIE,Nuclear,2002,0.0
